close,volume,open,high,low,label
0.7162806116,0.2280401097,0.6871956459,0.7137316741,0.7097924841,1
0.6915012638,0.1761517298,0.7061014036,0.6873508353,0.7037915189,0
0.7039738118,0.2938626289,0.7127716168,0.706529151,0.7076103149,1
0.7362532632,0.2349595403,0.7514834063,0.7348704398,0.747057219,1
0.7538640036,0.2541457638,0.7654785776,0.7580975111,0.7555760717,1
0.7581320184,0.3149213229,0.795678684,0.7877599727,0.7674521077,1
0.8211577508,0.2283179428,0.8290706715,0.8103903853,0.8192093833,1
0.8363651432,0.3280005243,0.762327618,0.8192976475,0.7782370591,1
0.7603696184,0.2084075008,0.7438719974,0.7395158541,0.7609056002,0
0.7683669664,0.1219391017,0.7797192781,0.7600153427,0.7772886548,0
0.781626818,0.1866279367,0.7493554855,0.7566058643,0.7582618183,1
0.7646376331,0.1533411524,0.7833612964,0.7730992158,0.7804611931,0
0.7859777069,0.135260434,0.7777959651,0.778980566,0.7899574057,1
0.7933120623,0.1904046661,0.7556574048,0.7681980907,0.7634234877,0
0.7759499441,0.2679736663,0.8294389655,0.8255199454,0.7932184897,0
0.8262130692,0.2329017318,0.8603756599,0.8535202864,0.8442057114,1
0.8590726391,0.1771950062,0.8754347915,0.8737640641,0.876896284,1
0.8857166535,0.1576035352,0.8641813643,0.8695448346,0.8867370276,1
0.863464965,0.2219490035,0.8409788436,0.8524548244,0.8646845297,0
0.8390999876,0.2718581979,0.7906453329,0.8202778725,0.8128584318,0
0.7857705217,0.1085837632,0.7926914106,0.7872609103,0.8062275751,0
0.791861766,0.1433166797,0.7863076482,0.7921496761,0.7992194549,1
0.7948452327,0.2143827164,0.7782461022,0.8018666894,0.799806962,0
0.788940455,0.2261082806,0.7455088595,0.763510058,0.7610314946,0
0.7402312187,0.1407994835,0.730531571,0.7296283669,0.7447491555,0
0.7458252186,0.1671761867,0.7067152269,0.7211899079,0.719530414,0
0.7129656487,0.2397914613,0.7112575193,0.695150017,0.6932583562,0
0.6909625824,0.5311465913,0.7268077096,0.7075285544,0.6450408108,0
0.7108937969,0.4168645323,0.8224823014,0.8253068531,0.7282989572,1
0.8342518543,0.2617607989,0.8048041904,0.8141408115,0.8166768082,1
0.7885468031,0.1900238578,0.7484142898,0.7724599386,0.7656476216,0
0.7850660921,0.1622420298,0.8006301919,0.8076201841,0.8055141736,0
0.8290722248,0.1298444504,0.8434750583,0.8394988067,0.8370297321,1
0.8518625948,0.1512084608,0.853950976,0.8723576543,0.8711051428,1
0.8728297352,0.2386996978,0.8396693538,0.8575690419,0.8566692545,1
0.8376496913,0.1739623322,0.8299709457,0.8238152063,0.8439958875,0
0.8530228318,0.1751592452,0.808323444,0.834810774,0.8276715835,0
0.8253428915,0.1663423831,0.8150755003,0.8056171156,0.8168866321,0
0.8037541955,0.2615662418,0.8427793919,0.8277787249,0.8197822027,0
0.8379397505,0.1986060251,0.8686008921,0.8514319809,0.8496611343,1
0.8665313057,0.2060089348,0.890780374,0.8759376065,0.8810507984,1
0.8614345502,0.2387172662,0.8474035274,0.8645584726,0.8734971359,1
0.8550532466,0.1809417302,0.8293980439,0.8337022673,0.8458003735,0
0.8324700617,0.2160980279,0.832139788,0.8409904535,0.8505843597,0
0.8432022542,0.2775407082,0.8108605803,0.8269263553,0.8338404079,0
0.8137819583,0.2486954696,0.7988705651,0.8098789635,0.8130678361,0
0.7978701363,0.1788251719,0.8033310144,0.7903170815,0.8083258146,0
0.8050387436,0.2578984018,0.7894586078,0.8090687862,0.8066052582,1
0.7919860772,0.156236026,0.7770184556,0.77578418,0.7929247361,0
0.7873865661,0.2793658657,0.7891312354,0.7834555063,0.7820348727,0
0.79865744,0.3966952172,0.7107255391,0.7758689908,0.7320757884,1
0.7164877968,0.1686589343,0.7132626755,0.6915700648,0.7173881114,0
0.7083661377,0.4015649277,0.6979170929,0.6971530856,0.6908663631,0
0.7192640782,0.1621269654,0.7311863158,0.7257074668,0.7322856124,0
0.7328554262,0.1580868839,0.6943569178,0.712324838,0.7131916322,1
0.6948162267,0.1330340297,0.7114621271,0.688032731,0.7089951531,0
0.7114324783,0.1563966204,0.693333879,0.6855182407,0.7070647727,1
0.6960179008,0.1737188097,0.7107255391,0.6934452779,0.7121425124,0
0.7194298264,0.1590907183,0.7427671154,0.720124446,0.7366079859,1
0.7522065222,0.1520852287,0.7660105578,0.7498781111,0.7711869741,1
0.7789748477,0.1591470329,0.7663379302,0.7618905557,0.7812165593,1
0.767869722,0.226001957,0.7790236117,0.7591629731,0.7721101995,0
0.7766543737,0.2657261277,0.8100012276,0.7949305319,0.7941836799,1
0.808850951,0.2068318668,0.8289888284,0.8172519605,0.8247340481,1
0.8278291137,0.2700911813,0.8172852641,0.8051909308,0.8170964561,1
0.8047901214,0.2209856547,0.8130703442,0.8202778725,0.8218804423,0
0.8095139436,0.2394967121,0.8127429717,0.8065547221,0.8202018506,1
0.8178013508,0.3481194389,0.7698571838,0.7947067849,0.7930506305,1
0.7675796627,0.3137879866,0.7051192863,0.741732015,0.7247319499,0
0.7104794265,0.1198396335,0.7049965217,0.6904619843,0.7142827168,0
0.6943604193,0.1769587894,0.6943569178,0.697511507,0.7134014562,0
0.7027307007,0.2815380863,0.6456602693,0.6751619502,0.6670303615,0
0.6631168939,0.1710498033,0.6534353644,0.6521905898,0.6712268407,0
0.6693324493,0.222820901,0.6718500634,0.6533199795,0.6695902138,0
0.6748435752,0.1554980224,0.6675123788,0.6620780771,0.6882225813,1
0.6844569676,0.1580790129,0.6802799034,0.6636975793,0.6860823769,0
0.6790287159,0.3499412045,0.7160453411,0.6948090692,0.6721920309,0
0.7205071893,0.184008461,0.7121987151,0.7033327651,0.7254453514,1
0.7174408486,0.166443358,0.699472112,0.6919962496,0.7069388783,0
0.712219782,0.1101847062,0.7016818758,0.688032731,0.7131916322,0
0.6999958563,0.1827725844,0.7138764988,0.6923371974,0.7167166747,0
0.7215845523,0.284664915,0.6896918607,0.6957892942,0.703581695,1
0.6840011602,0.3275179149,0.7016818758,0.6841544494,0.6869636375,0
0.7101479302,0.5657789678,0.7502966813,0.7317592908,0.7222140624,1
0.6995814859,0.2210893691,0.7025003069,0.6954057279,0.714450576,1
0.6946090416,0.2279352211,0.6698449073,0.6713262871,0.6733250803,1
0.6838354121,0.2153272357,0.7066333838,0.6877770201,0.6959860677,0
0.7115982265,0.2980960934,0.6457830339,0.6896948517,0.6632954951,1
0.6601748643,0.1700657985,0.6554814421,0.6537248551,0.674793848,0
0.6601748643,0.2056850064,0.6554814421,0.6371036481,0.6515033887,0
0.6659760494,0.1746003176,0.6677579081,0.6474599386,0.6724862041,0
0.6728545974,0.1989303449,0.6494250522,0.6457978179,0.6671562559,1
0.6593046865,0.2509330499,0.6738961411,0.6500596659,0.6628758472,0
0.6730203456,0.3555278713,0.6432049761,0.6447323559,0.646593508,1
0.6447188497,0.8288897945,0.6457830339,0.6551312649,0.6361023102,0
0.7351344632,0.3275468767,0.7772230634,0.7570699795,0.7520510292,1
0.7784361662,0.2148122726,0.7280353562,0.7542618479,0.7517153109,1
0.7309907595,0.1538254143,0.7237385931,0.7194425503,0.7394196269,0
0.7342642854,0.2721402056,0.7260711217,0.7228946471,0.7369437042,0
0.7562259147,0.1869822185,0.758931129,0.7469314695,0.7643886779,0
0.7548584925,0.3423813968,0.7954331546,0.777915104,0.7658994104,1
0.8025110844,0.1641782945,0.8040266809,0.8005028981,0.8187750477,1
0.8011850992,0.2187058493,0.849367762,0.8309751108,0.8191527309,1
0.8346662247,0.1833106821,0.8608667185,0.8505796113,0.8531022472,1
0.8624704761,0.1889664049,0.8726112043,0.8616454995,0.8693006567,1
0.8949571127,0.1837615031,0.874288988,0.8865922264,0.8941857781,1
0.8787966685,0.1121948538,0.853582682,0.8576968974,0.8771480728,0
0.8574565947,0.2027678244,0.8652453247,0.850281282,0.8649363184,0
0.8780508018,0.1230019034,0.8784220649,0.8673712922,0.8922973625,1
0.8785066092,0.1462559092,0.8619306789,0.872869076,0.8879330242,1
0.8740314093,0.1645714528,0.8657773049,0.8635782475,0.8816802703,0
0.8781336759,0.2723097147,0.8367639236,0.8551824071,0.8580981556,0
0.8257158248,0.2935830564,0.8484265663,0.8386464371,0.846094127,0
0.8834790536,0.1549233093,0.8625445022,0.8742294579,0.8862963973,1
0.8770563129,0.1503593066,0.8744117527,0.8628750426,0.8825195661,0
0.8757303278,0.3234377826,0.8549740148,0.8679253324,0.8751757276,0
0.8472630837,0.409303594,0.7921594304,0.8250085237,0.7982962295,0
0.8198732027,0.1964387185,0.8192494987,0.8043385612,0.8160473363,0
0.8180914101,0.1908509211,0.8165486762,0.8085151722,0.8290186533,0
0.8118758546,0.2000146722,0.8084462086,0.8002898057,0.8155857236,0
0.8175527286,0.2312201655,0.8494496051,0.8375340948,0.8369877673,0
0.8352877802,0.2800235504,0.8536645251,0.8364728946,0.8386663589,1
0.8342104173,0.299049136,0.86274911,0.8630199454,0.8469753876,1
0.8594870095,0.3232160032,0.9173384622,0.915998551,0.8805472209,1
0.9232586085,0.1696218918,0.9517534886,0.9455335834,0.9377452318,1
0.9540463266,0.1826279929,0.9439783934,0.9515811456,0.965274135,1
0.9589773339,0.2489552559,0.9726234808,0.9692294579,0.9757653329,0
1,0.2812465551,0.9736465196,1,0.9930128622,1
0.9784941781,0.2042523114,0.950157548,0.9590436413,0.972114396,0
0.9695023412,0.280919974,0.9084994066,0.9503494715,0.9298558509,0
0.9222226826,0.1505015933,0.9064124074,0.9081997954,0.9170985543,0
0.907802594,0.2285600737,0.9091541515,0.9111404705,0.9204977024,0
0.9116976754,0.3018253793,0.8553832303,0.8896181384,0.8768543192,1
0.8276219285,0.1109356251,0.8457257437,0.8302505967,0.8445414297,0
0.8574980317,0.1532786193,0.8334083562,0.8417575861,0.8493673808,1
0.8323043136,0.1466233237,0.847812743,0.8353605523,0.8414360352,0
0.853271454,0.1359431667,0.8654090109,0.8545857484,0.8596067899,1
0.8773463722,0.1016825099,0.8749028113,0.863535629,0.8923401666,1
0.879418224,0.1458113937,0.8643859721,0.8671581998,0.8886883904,0
0.8681473501,0.1171468401,0.8485084094,0.8459768155,0.8642648818,0
0.8440309949,0.1460711365,0.8068093465,0.8271394477,0.8296439287,0
0.8369866987,0.1320223677,0.8387281581,0.8198943062,0.8337145135,0
0.8468901504,0.1202352706,0.8672095593,0.855438118,0.8655238255,1
0.8671114242,0.1679129727,0.8601710521,0.8595721105,0.8757632346,1
0.8664484316,0.1840190716,0.8048041904,0.8460620525,0.8277727187,0
0.819127336,0.1567237233,0.8135614028,0.7981162632,0.8238632787,0
0.8046658103,0.2513314266,0.8327536113,0.8133736788,0.8006882226,0
0.8444453653,0.2035381817,0.8617669927,0.848235595,0.8592291068,1
0.8629262835,0.1870143113,0.895731882,0.8878707808,0.8835267211,1
0.9084655865,0.1172341603,0.90305684,0.9015086942,0.9293942382,1
0.9060622384,0.1032502294,0.9120595818,0.8972042278,0.9161753289,0
0.9121534828,0.1651470356,0.9097270532,0.9064524378,0.9297299566,1
0.8875813202,0.158606413,0.8783811433,0.879176611,0.8920455738,0
0.8773463722,0.2762578665,0.8973278226,0.9021496761,0.8964099121,0
0.9110346828,0.2683489519,0.8948725294,0.916425162,0.9144128077,1
0.918037542,0.2922948659,0.8806727503,0.9103733379,0.907908265,0
0.8763933203,0.2434813488,0.8799361624,0.8715905217,0.8883946369,0
0.8836033647,0.3706333102,0.8375823546,0.8621718377,0.8487379089,1
0.8429121949,0.5572313285,0.8307484552,0.8311882032,0.848108437,0
0.7550656777,0.4884397049,0.7227564758,0.7336771224,0.7141148576,0
0.7288774707,0.3293954733,0.7393706265,0.7222979884,0.7347195703,0
0.7450379149,0.3398520244,0.7905225682,0.7949198773,0.7553242829,1
0.7931048771,0.180885633,0.7962106642,0.7868649847,0.8034578988,1
0.7905772179,0.329433828,0.8334901993,0.8205335834,0.7773557985,1
0.8294865951,0.1782600692,0.8104104432,0.8120098875,0.8270001469,1
0.8118758546,0.2725562377,0.8293980439,0.8124360723,0.8103401246,0
0.8239754693,0.3430194692,0.7689978312,0.803055745,0.7929667009,1
0.7654663738,0.1809646474,0.76580595,0.7513105182,0.7752995237,0
0.7717648034,0.1927410469,0.7553300323,0.746888851,0.7685851571,1
0.7524551444,0.2450708983,0.7607725989,0.7529832936,0.7644696699,0
0.7648033813,0.2457156241,0.7168637721,0.7422434368,0.7327472251,1
0.7288774707,0.3964732639,0.7497647011,0.7335918854,0.7234730061,0
0.7628972776,0.2129798529,0.740148136,0.7392175247,0.7560796492,1
0.7447892927,0.3423246909,0.768465851,0.7527702012,0.7508340502,0
0.7701073219,0.4177699141,0.769652576,0.7591629731,0.7698441008,1
0.7605768035,0.4703672924,0.7107255391,0.7343590181,0.7270400134,0
0.7142916339,0.5674949316,0.6980398576,0.6945533583,0.6801653413,0
0.7025649526,0.5835700249,0.7004951508,0.6905472213,0.6980003777,0
0.6843740936,0.8065709586,0.7158816549,0.7066991988,0.6934681802,0
0.7600381221,0.7083035471,0.8384007857,0.8194255029,0.7775236577,1
0.8658268761,0.2433104482,0.9326840447,0.9221786567,0.883149038,1
0.9030787718,0.2223346823,0.9059622703,0.9026483123,0.9172189933,1
0.8995151867,0.3258063867,0.9341981422,0.9206870099,0.8940598838,1
0.9429826379,0.2426547639,0.9181159717,0.9238407774,0.9293942382,1
0.9062279866,0.2725371908,0.9578917216,0.9437009887,0.9272959987,0
0.9688807856,0.2559846195,1,0.9886634845,0.9737929877,1
0.9935772594,0.2485191767,0.9826492614,0.9888339584,1,1
0.9900965483,0.2957114864,0.9643982486,0.980352881,0.9757653329,0
0.9643641487,0.1829242206,0.9495028031,0.946215479,0.9524748736,0
0.9471263415,0.2917413741,0.9589966035,0.9542703716,0.9596508529,0
0.9370157046,0.2488781115,0.9521627041,0.9449795431,0.9515516482,1
0.9436456305,0.2451389976,0.9643368662,0.9505625639,0.9612035502,1
0.9599718228,0.4219189285,0.9419323158,0.9396948517,0.9460542605,1
0.9820163262,0.5247997865,0.9770634693,0.9771564951,0.9872636858,0
0.962499482,0.4810914139,0.9219625977,0.9419962496,0.946557838,0
0.8923051423,0.4260592456,0.8825551418,0.8929849983,0.8794561363,0
0.8853022832,0.7192516223,0.949789254,0.9457040573,0.8969974192,0
0.9378444454,0.3617352595,0.9061259565,0.924522673,0.9197423362,1
0.8949571127,0.3756514824,0.8758030855,0.8759376065,0.8984242221,0
0.8667799279,0.4488486018,0.8281703973,0.8716454995,0.8347636333,0
0.8438652468,0.2634781543,0.8027990343,0.8245397204,0.8105919134,0
0.8129117805,0.2119374027,0.8079960715,0.8008438459,0.8178098575,0
0.8150665064,0.2996842948,0.8253058886,0.8093675418,0.8235170692,0
0.8177184768,0.4012589156,0.7994843884,0.8008864644,0.8145785686,1
0.7932291882,0.3070670269,0.7516470925,0.7727156495,0.7751316645,0
0.7519579,0.3080008052,0.715963498,0.7267303103,0.7354749365,0
0.7175237227,0.1865623596,0.6903466056,0.6904193658,0.6998048637,0
0.6901338416,0.1880739385,0.671890985,0.6649761337,0.689691349,0
0.6637798865,0.1567236798,0.6880549986,0.6638254347,0.681634109,0
0.6906725231,0.1571601938,0.6976306421,0.6793385612,0.6955664198,1
0.6926615008,0.1715225848,0.7086794615,0.6884162973,0.7098344489,1
0.70190196,0.2130332974,0.6738961411,0.6775059666,0.6893136658,1
0.6731032197,0.2602811824,0.704137169,0.6804466417,0.6901109969,0
0.7182695894,0.1491918337,0.7172320661,0.703588476,0.7305650559,1
0.7135872042,0.2999056394,0.7204648688,0.7041851347,0.7196122453,0
0.7505904778,0.148215439,0.7495191717,0.7331657006,0.7573805577,1
0.7435047445,0.1755490551,0.7410074886,0.7289038527,0.7492813529,0
0.7522893963,0.2184852006,0.7334779228,0.7267729287,0.7430705638,0
0.7358803298,0.3893357937,0.6836354708,0.7118138425,0.7052183218,0
0.6775784196,0.2736423045,0.6898555469,0.6768666894,0.6914538702,0
0.6823851158,0.3221094544,0.6370667431,0.6545346062,0.6536016282,1
0.6289727759,0.5838326813,0.6756762287,0.6512103648,0.6282553138,0
0.6934488045,0.268265328,0.7175594386,0.7098533924,0.7108835687,1
0.7260597522,0.2003091605,0.7434627818,0.7359780941,0.736524476,1
0.7423859446,0.352655828,0.7061423252,0.7342311626,0.7291802178,1
0.7060871007,0.1646552072,0.6854769407,0.6811711558,0.7006021948,0
0.6835453528,0.1196906934,0.6930883496,0.6738833958,0.6985039552,0
0.6899266564,0.1727641581,0.6958710153,0.6798926014,0.7047986739,1
0.7049268636,0.2619556169,0.6779882964,0.6776764405,0.6916217294,1
0.6810591307,0.1899255356,0.6829807259,0.6630583021,0.6922994608,0
0.6709899308,0.1648856403,0.6534353644,0.6453716331,0.6687928828,1
0.6581858865,0.2363770151,0.671890985,0.657091715,0.6679955517,0
0.6706584345,0.1383237295,0.6553177559,0.6463092397,0.6758849325,1
0.6488211163,0.1010595707,0.6440234071,0.6216753324,0.6582177553,0
0.6537521236,0.1486265571,0.6562998731,0.6351431981,0.661491009,0
0.664360005,0.372476558,0.6317469411,0.6495908626,0.6473069095,1
0.6346910869,0.2319278158,0.6711953186,0.6541003239,0.6515873182,0
0.6838768491,0.21776894,0.7000040922,0.6755028981,0.6901109969,1
0.6991256785,0.3019394435,0.6826942751,0.6766105523,0.703581695,1
0.6583101977,0.1676980641,0.6350206654,0.6295601773,0.6550703959,0
0.6423983757,0.2090577058,0.6324835291,0.6263637913,0.6422711345,0
0.6270666722,0.3108515838,0.6535990506,0.6388936243,0.6426907824,0
0.6631168939,0.4086808722,0.6325244506,0.6385952949,0.6440756206,1
0.641652509,0.5720418443,0.5916438188,0.6138339584,0.602320653,0
0.5578668214,0.1123430546,0.5582109097,0.5314950563,0.5676564762,0
0.556292214,0.149207967,0.5553873225,0.5413825435,0.5713926016,1
0.554054614,0.128816829,0.5566149691,0.5311541084,0.5643844814,0
0.5543446733,0.3160742714,0.5512133241,0.5357569042,0.5621183827,1
0.5243856959,0.2396558714,0.4840201334,0.4926696215,0.4981220756,0
0.4951311482,0.2142733052,0.4639685722,0.4642004773,0.4782307644,0
0.4604069117,0.1130451822,0.4627000041,0.4377003069,0.471054785,0
0.4613599635,0.1455246024,0.4470270491,0.4266109785,0.4593466082,1
0.4434177268,0.2692348954,0.4931456398,0.4680787589,0.4582135588,0
0.4899929557,0.1257332256,0.4840201334,0.467013297,0.4942235464,1
0.4882526002,0.2513822184,0.4979334616,0.4703375384,0.5042069704,0
0.4905316372,0.2790464599,0.491386013,0.4721275145,0.495226505,1
0.4643434302,0.1966917209,0.4692883742,0.4518837368,0.4751253698,1
0.4737496374,0.2988126148,0.4247248026,0.4396096147,0.4405044168,1
0.4247296233,0.1000617808,0.4194459222,0.3915785885,0.4269120208,0
0.4144532383,0.1023015354,0.4251340181,0.3900869417,0.4278310497,0
0.4194671197,0.1376866138,0.4309448787,0.3992925332,0.4278310497,1
0.4276302159,0.1311746485,0.4283668208,0.4053017388,0.4375668814,1
0.4347573862,0.1192525269,0.4485002251,0.421581998,0.4501563188,1
0.4456138897,0.114948006,0.4320906822,0.412248551,0.4467571707,1
0.447105623,0.09633071189,0.4436714818,0.4131009206,0.4530099247,0
0.442588986,0.1146066396,0.4394565618,0.4189822707,0.4499464949,0
0.4406828824,0.1780621637,0.4577484961,0.425673372,0.4534715374,0
0.4405585713,0.2332429242,0.4168678643,0.4092652574,0.431607881,1
0.4249782456,0.4670362526,0.4331546426,0.3980139789,0.4236765354,0
0.4696059338,0.3242585403,0.45152842,0.440163655,0.4580456997,1
0.4654207931,0.6160602732,0.4979334616,0.4674821002,0.4805388279,0
0.5380184809,0.3403893829,0.5646765151,0.547562223,0.5520468327,1
0.5540960511,0.2147041226,0.5447886402,0.5388254347,0.5579638683,1
0.5327145403,0.2409651527,0.5052993412,0.5025571088,0.5165865839,0
0.5191231923,0.2762929163,0.5535867742,0.5328588476,0.5348412682,0
0.5639166287,0.1841030869,0.563407947,0.542405387,0.5681613127,1
0.5689719471,0.288364239,0.5594385563,0.5643539039,0.5772676724,0
0.5673973397,0.2745192029,0.5255145885,0.5362252813,0.5432761913,0
0.5202834293,0.1264603141,0.521627041,0.4942891238,0.524811683,0
0.5201591182,0.3088527425,0.5071408111,0.4952693488,0.5249795422,1
0.4906559483,0.1392492454,0.4707206286,0.4619416979,0.4832245746,0
0.4715949115,0.1536707775,0.474158039,0.4476218889,0.4841478,0
0.4727965856,0.1238191388,0.4447354422,0.4383310603,0.4598501857,1
0.4461111341,0.06414003969,0.4484593035,0.4142899761,0.4558635305,0
0.4470227489,0.07777595088,0.433850309,0.4153170815,0.4475964666,1
0.4374507935,0.1410181319,0.4531243606,0.4186413229,0.4532197486,0
0.4485973563,0.1479284303,0.4375332488,0.4301056938,0.4475545018,1
0.4432105416,0.1343009554,0.4509964398,0.4275481589,0.4450366143,0
0.452823934,0.1066061867,0.4462904612,0.4177889533,0.4509956147,1
0.4510007044,0.1058209571,0.4581986332,0.4294664166,0.4603537632,0
0.4591223636,0.1928621559,0.4705569423,0.441058643,0.4647600663,1
0.4597024821,0.1847234169,0.4406432868,0.4254602796,0.4557376361,1
0.4361248084,0.2414273236,0.4236608422,0.408796028,0.4383222476,0
0.4187626901,0.1517424708,0.4220649016,0.3879560177,0.4278730145,0
0.4147432976,0.3047060764,0.4293898596,0.3993777702,0.4183889717,1
0.3923672979,0.1329369686,0.3860130131,0.3611489942,0.3966931744,1
0.3808478018,0.1697897049,0.3862176208,0.3622144562,0.3916154347,0
0.3898396387,0.2337525819,0.3588001801,0.353221957,0.3715562643,1
0.3560270169,0.1338186505,0.354953554,0.3227497443,0.3547283829,0
0.3566071355,0.1278333461,0.3549944756,0.3196812138,0.35934451,0
0.357187254,0.128227809,0.3669844907,0.3282901466,0.3602257706,0
0.3630298761,0.1418709389,0.3545852601,0.3279491988,0.3648838624,1
0.3536236688,0.2093369739,0.3462372632,0.3210876236,0.3541828406,0
0.3442588986,0.226069317,0.3441502639,0.3090265939,0.3394951636,0
0.3452533875,0.4563560521,0.2963948111,0.3112427549,0.3074340628,0
0.3038163511,0.2257460844,0.2968449482,0.2785543812,0.2933758577,0
0.290142129,0.1709445668,0.3027376519,0.2664933515,0.2963973226,0
0.2942443956,0.1449310599,0.311985923,0.273738493,0.306647223,1
0.3152115361,0.1334271446,0.3241396243,0.2933429935,0.3195618876,1
0.3143413583,0.226261004,0.2969267913,0.2867371292,0.3078956755,1
0.2886918328,0.1721176059,0.2687727626,0.2492328674,0.2797373004,0
0.2684291219,0.1042863306,0.2696730368,0.2344868735,0.2746595606,0
0.2653213442,0.1955079407,0.2706142325,0.2440334129,0.2784783567,1
0.2698379812,0.1728136453,0.2485165937,0.2302676441,0.257873644,1
0.2447271371,0.1207462764,0.2462249867,0.2108762359,0.2467110095,0
0.2437326482,0.1341620606,0.2281785817,0.2029491988,0.2373108962,1
0.2233870634,0.1090796359,0.2295289929,0.1950647801,0.2364296355,0
0.2279865744,0.1494635352,0.2308794042,0.2046965564,0.2337858537,1
0.2257489744,0.2656588981,0.2081270205,0.197366178,0.218007092,1
0.2020469896,0.07506367569,0.2065720015,0.1681299011,0.2097819929,0
0.2010110637,0.08743587912,0.1986741417,0.1656409819,0.2088168027,1
0.2014668711,0.10799383,0.203502885,0.1599471531,0.2034872742,0
0.2050304562,0.2064198355,0.1793591685,0.1637828162,0.1844352588,1
0.1747814196,0.116503245,0.1767811106,0.1347170133,0.1747099184,0
0.1787179381,0.1460788335,0.164463723,0.144561882,0.1739860257,1
0.1566319977,0.1448056023,0.1659778205,0.1274718718,0.163452863,0
0.1583309162,0.1917229925,0.1879526947,0.1430276168,0.1676493422,1
0.1894915676,0.1232664732,0.1992061219,0.1573474258,0.1949264567,1
0.1901959972,0.1619874618,0.2178663502,0.1779747699,0.203319415,1
0.217337256,0.1657172696,0.2175389778,0.1891408115,0.2245116347,1
0.219533419,0.07200529418,0.210009412,0.1801363791,0.2206928387,1
0.2049890192,0.1817724897,0.1976101813,0.173346403,0.2012211754,0
0.196825923,0.2126891045,0.1780906003,0.1555574497,0.1790218007,0
0.1692702938,0.1585329214,0.174816876,0.144561882,0.1819593361,0
0.1713421456,0.1955222912,0.1977738675,0.1620780771,0.1844352588,1
0.1864252269,0.1813673727,0.1684740353,0.1471189908,0.1723078537,1
0.1668255086,0.1183863261,0.1650366248,0.1268325946,0.1685306028,0
0.1661625161,0.1386976235,0.165568605,0.1340777361,0.1720556453,0
0.1565491236,0.2538563634,0.1869296558,0.1418342994,0.1558572358,0
0.1860108565,0.1424960524,0.1715431518,0.1445192636,0.1760423005,1
0.1727095678,0.262483017,0.1994107296,0.1561541084,0.1652153843,0
0.192226412,0.3242401892,0.1823259811,0.1578162291,0.1800289557,1
0.2124476857,0.1105700805,0.2106232353,0.1812137743,0.2107052183,0
0.2052790784,0.1368685522,0.2098048042,0.1675758609,0.2056274785,0
0.1942982638,0.1928018841,0.1910218112,0.1640385271,0.1884638788,1
0.1812870344,0.08411410194,0.1910218112,0.1555574497,0.1929964959,0
0.1837732565,0.1535919371,0.1953185743,0.1607786396,0.1949474391,1
0.1952513156,0.2745453816,0.2280148954,0.1855182407,0.1974653266,1
0.2240086189,0.1731202662,0.2462249867,0.202523014,0.2297991985,1
0.2332905151,0.1549489662,0.2524041413,0.2145840436,0.2466690447,1
0.2500310778,0.5375199226,0.2824405614,0.2502983294,0.2543066367,1
0.2426967223,0.2016286175,0.2401276752,0.2055063075,0.247802094,1
0.2431110927,0.07531111194,0.2479027704,0.2118990794,0.2524182211,0
